Time(s),CH1V,CH2V,CH4V
5.600000e-03,1.791333e-01,4.157333e-02,-9.466667e-03
5.620000e-03,1.924667e-01,3.234667e-02,-8.933334e-03
5.640000e-03,1.932000e-01,-2.946667e-03,-8.400000e-03
5.660000e-03,1.796667e-01,-1.690667e-02,-8.000000e-03
5.680000e-03,1.658667e-01,9.800000e-03,-6.933333e-03
5.700000e-03,1.753333e-01,3.849333e-02,-9.600000e-03
5.720000e-03,1.842667e-01,3.272000e-02,-1.106667e-02
5.740000e-03,1.862667e-01,1.160000e-03,-9.466667e-03
5.760000e-03,1.747333e-01,-1.614667e-02,-7.333334e-03
5.780000e-03,1.627333e-01,5.333333e-03,-9.200000e-03
5.800000e-03,1.719333e-01,3.650667e-02,-8.533333e-03
5.820000e-03,1.806667e-01,3.605333e-02,-9.466667e-03
5.840000e-03,1.811333e-01,5.933333e-03,-9.200000e-03
5.860000e-03,1.753333e-01,-1.509333e-02,-7.333334e-03
5.880000e-03,1.634667e-01,1.053333e-03,-1.093333e-02
5.900000e-03,1.658000e-01,3.302667e-02,-8.266667e-03
5.920000e-03,1.820667e-01,3.924000e-02,-8.666667e-03
5.940000e-03,1.899333e-01,1.054667e-02,-8.666667e-03
5.960000e-03,1.813333e-01,-1.640000e-02,-8.133333e-03
5.980000e-03,1.730667e-01,-3.693333e-03,-6.666667e-03
6.000000e-03,1.721333e-01,3.094667e-02,-7.333334e-03
6.020000e-03,1.944667e-01,4.285333e-02,-7.600000e-03
6.040000e-03,1.942667e-01,1.280000e-02,-8.266667e-03
6.060000e-03,1.924667e-01,-1.706667e-02,-9.466667e-03
6.080000e-03,1.809333e-01,-5.973333e-03,-6.266667e-03
6.100000e-03,1.800000e-01,3.021333e-02,-8.000000e-03
6.120000e-03,1.935333e-01,4.294667e-02,-9.066666e-03
6.140000e-03,1.977333e-01,1.421333e-02,-1.000000e-02
6.160000e-03,1.856667e-01,-1.562667e-02,-8.000000e-03
6.180000e-03,1.758667e-01,-6.626667e-03,-6.933333e-03
6.200000e-03,1.706000e-01,2.932000e-02,-8.266667e-03
6.220000e-03,1.860667e-01,4.190667e-02,-8.933334e-03
6.240000e-03,1.867333e-01,1.560000e-02,-8.266667e-03
6.260000e-03,1.745333e-01,-1.289333e-02,-9.600000e-03
6.280000e-03,1.597333e-01,-6.080000e-03,-6.933333e-03
6.300000e-03,1.570000e-01,2.546667e-02,-6.533334e-03
6.320000e-03,1.674667e-01,3.925333e-02,-8.800000e-03
6.340000e-03,1.751333e-01,1.786667e-02,-7.733333e-03
6.360000e-03,1.624000e-01,-8.386667e-03,-6.933333e-03
6.380000e-03,1.459333e-01,-6.053333e-03,-6.266667e-03
6.400000e-03,1.414667e-01,2.009333e-02,-7.600000e-03
6.420000e-03,1.530667e-01,3.693333e-02,-8.266667e-03
6.440000e-03,1.571333e-01,2.200000e-02,-8.266667e-03
6.460000e-03,1.462000e-01,-4.373333e-03,-6.800000e-03
6.480000e-03,1.331333e-01,-6.893334e-03,-7.466667e-03
6.500000e-03,1.328667e-01,1.477333e-02,-9.200000e-03
