Time(s),CH1V,CH2V,CH4V
4.720000e-03,1.912000e-01,-1.770667e-02,-8.400000e-03
4.740000e-03,2.044667e-01,-1.773333e-03,-8.133333e-03
4.760000e-03,2.123333e-01,2.309333e-02,-1.000000e-02
4.780000e-03,2.110667e-01,4.352000e-02,-8.400000e-03
4.800000e-03,2.106000e-01,4.736000e-02,-9.466667e-03
4.820000e-03,2.018667e-01,3.012000e-02,-8.000000e-03
4.840000e-03,2.050667e-01,3.253333e-03,-8.000000e-03
4.860000e-03,2.120667e-01,-1.924000e-02,-6.666667e-03
4.880000e-03,2.172667e-01,-2.294667e-02,-6.000000e-03
4.900000e-03,2.248000e-01,-7.080000e-03,-8.533333e-03
4.920000e-03,2.281333e-01,1.864000e-02,-1.066667e-02
4.940000e-03,2.272000e-01,4.272000e-02,-1.080000e-02
4.960000e-03,2.177333e-01,4.922667e-02,-1.040000e-02
4.980000e-03,2.084000e-01,3.518667e-02,-8.400000e-03
5.000000e-03,1.969333e-01,9.040000e-03,-8.000000e-03
5.020000e-03,1.996000e-01,-1.453333e-02,-8.666667e-03
5.040000e-03,1.960000e-01,-2.028000e-02,-9.600000e-03
5.060000e-03,2.057333e-01,-1.042667e-02,-8.266667e-03
5.080000e-03,2.023333e-01,1.661333e-02,-8.000000e-03
5.100000e-03,2.003333e-01,3.732000e-02,-1.053333e-02
5.120000e-03,1.905333e-01,4.406667e-02,-1.106667e-02
5.140000e-03,1.810000e-01,3.225333e-02,-7.066667e-03
5.160000e-03,1.730000e-01,9.280000e-03,-5.866667e-03
5.180000e-03,1.715333e-01,-1.062667e-02,-6.933333e-03
5.200000e-03,1.738000e-01,-1.556000e-02,-6.933333e-03
5.220000e-03,1.754667e-01,-3.080000e-03,-9.733333e-03
5.240000e-03,1.813333e-01,1.914667e-02,-6.666667e-03
5.260000e-03,1.794667e-01,3.712000e-02,-7.600000e-03
5.280000e-03,1.722000e-01,3.972000e-02,-6.666667e-03
5.300000e-03,1.634000e-01,2.584000e-02,-7.066667e-03
5.320000e-03,1.640000e-01,4.480000e-03,-6.933333e-03
5.340000e-03,1.698667e-01,-1.270667e-02,-8.000000e-03
5.360000e-03,1.812000e-01,-1.544000e-02,-1.000000e-02
5.380000e-03,1.870667e-01,3.733333e-04,-5.466667e-03
5.400000e-03,1.938667e-01,2.253333e-02,-9.866667e-03
5.420000e-03,1.911333e-01,4.036000e-02,-9.466667e-03
5.440000e-03,1.908000e-01,4.260000e-02,-8.133333e-03
5.460000e-03,1.826000e-01,2.658667e-02,-6.666667e-03
5.480000e-03,1.776000e-01,2.213333e-03,-6.933333e-03
5.500000e-03,1.836000e-01,-1.609333e-02,-7.066667e-03
5.520000e-03,1.950000e-01,-1.722667e-02,-8.266667e-03
5.540000e-03,1.970667e-01,-2.200000e-03,-7.600000e-03
5.560000e-03,1.996667e-01,2.260000e-02,-8.266667e-03
5.580000e-03,1.949333e-01,4.090667e-02,-7.333334e-03
5.600000e-03,1.872000e-01,4.292000e-02,-7.333334e-03
5.620000e-03,1.797333e-01,2.801333e-02,-9.066666e-03
5.640000e-03,1.734000e-01,3.053333e-03,-7.600000e-03
5.660000e-03,1.793333e-01,-1.464000e-02,-8.133333e-03
5.680000e-03,1.809333e-01,-1.600000e-02,-7.466667e-03
5.700000e-03,1.873333e-01,-7.333333e-04,-9.200000e-03
5.720000e-03,1.856000e-01,2.237333e-02,-9.066666e-03
5.740000e-03,1.845333e-01,3.921333e-02,-9.066666e-03
5.760000e-03,1.734667e-01,3.916000e-02,-9.866667e-03
5.780000e-03,1.670667e-01,2.454667e-02,-9.466667e-03
5.800000e-03,1.670667e-01,2.093333e-03,-8.266667e-03
5.820000e-03,1.710000e-01,-1.377333e-02,-8.800000e-03
5.840000e-03,1.766000e-01,-1.322667e-02,-6.933333e-03
5.860000e-03,1.796000e-01,1.853333e-03,-7.200000e-03
5.880000e-03,1.896000e-01,2.556000e-02,-8.000000e-03
5.900000e-03,1.808000e-01,4.025333e-02,-9.333333e-03
5.920000e-03,1.772667e-01,3.970667e-02,-7.733333e-03
5.940000e-03,1.742667e-01,2.428000e-02,-7.333334e-03
5.960000e-03,1.716000e-01,-8.000000e-05,-7.066667e-03
5.980000e-03,1.770000e-01,-1.544000e-02,-6.266667e-03
6.000000e-03,1.884000e-01,-1.562667e-02,-8.133333e-03
6.020000e-03,1.906000e-01,1.906667e-03,-8.800000e-03
6.040000e-03,1.989333e-01,2.521333e-02,-8.000000e-03
6.060000e-03,1.948667e-01,4.264000e-02,-9.600000e-03
6.080000e-03,1.894000e-01,4.194667e-02,-8.133333e-03
6.100000e-03,1.852667e-01,2.417333e-02,-7.333334e-03
6.120000e-03,1.784667e-01,9.333334e-04,-6.666667e-03
6.140000e-03,1.820000e-01,-1.554667e-02,-6.133333e-03
6.160000e-03,1.828667e-01,-1.556000e-02,-7.600000e-03
6.180000e-03,1.881333e-01,-4.400000e-04,-8.000000e-03
6.200000e-03,1.969333e-01,2.310667e-02,-8.933334e-03
6.220000e-03,1.931333e-01,4.004000e-02,-8.666667e-03
6.240000e-03,1.785333e-01,4.148000e-02,-1.053333e-02
6.260000e-03,1.649333e-01,2.657333e-02,-7.600000e-03
6.280000e-03,1.600667e-01,4.453333e-03,-7.600000e-03
6.300000e-03,1.656667e-01,-1.202667e-02,-6.933333e-03
6.320000e-03,1.612000e-01,-1.262667e-02,-8.000000e-03
6.340000e-03,1.658667e-01,1.266667e-03,-8.533333e-03
